‘¿ ”À‹“≈“	 ≤À‹ ≤—“‹ ÕŒ¬»Õ ¬≤ƒ 1.1.2018	ƒ¿“¿ Œ—“¿ÕÕ‹ŒØ œ”¡À≤ ¿÷≤Ø
http://bioweb.lnu.edu.ua/news	15	26.06.2018	
27.02.2018	law	16	http://law.lnu.edu.ua/news/kafedra-teoriji-ta-filosofiji-prava-zaproshuje-studentiv-1-ho-kursu-obraty-vybirkovu-navchalnu-dystsyplinu-pravova-sotsiolohiya	
27.02.2018	law	16	http://law.lnu.edu.ua/news/do-uvahy-studentiv-hrupy-2b-ta-2v	
27.02.2018	law	16	http://law.lnu.edu.ua/news/anons-urochyste-vidkryttya-shkoly-yunoho-pravnyka	
26.02.2018	law	16	http://law.lnu.edu.ua/news/do-uvahy-studentiv-3-ho-hrup-38393a-ta-3b	
26.02.2018	law	16	http://law.lnu.edu.ua/news/vybirkovi-dystsypliny-kafedry-konstytutsijnoho-prava-na-2018-2019-n-r	
23.02.2018	law	17	http://law.lnu.edu.ua/news/do-uvahy-studentiv-3-ho-kursu-2	
23.02.2018	law	17	http://law.lnu.edu.ua/news/do-uvahy-studentiv-2-ho-kursu-2	
23.02.2018	law	17	http://law.lnu.edu.ua/news/do-uvahy-studentiv-1-ho-kursu	
23.02.2018	law	17	http://law.lnu.edu.ua/news/27-lyutoho-vidbudetsya-studentska-olimpiada	
22.02.2018	law	17	http://law.lnu.edu.ua/news/do-uvahy-studentiv-hrupy-28-29-ta-2a	
22.02.2018	law	18	http://law.lnu.edu.ua/news/do-uvahy-studentiv-3-ho-kursu-obyrajte-it-pravo	
21.02.2018	law	18	http://law.lnu.edu.ua/news/schodo-zdijsnennya-vyboru-fakultetskyh-vybirkovyh-dystsyplin-na-2018-19-navchalnyj-rik	
17.02.2018	law	18	http://law.lnu.edu.ua/news/na-fakulteti-vidbuvsya-navchalno-metodolohichnyj-seminar-dlya-vchyteliv-pravoznavstva	
16.02.2018	law	18	http://law.lnu.edu.ua/news/zahyst-praktyky-studentamy-7-kursu-zaochnoji-formy-navchannya	
16.02.2018	law	18	http://law.lnu.edu.ua/news/do-uvahy-studentiv-2-ho-3-ho-kursiv-dennoji-formy-navchannya-ta-4-ho-kursu-zaochnoji-formy-navchannya	
16.02.2018	law	19	http://law.lnu.edu.ua/news/kursovi-roboty-2	
15.02.2018	law	19	http://law.lnu.edu.ua/news/i-tyr-studentska-olimpiada-1718	
14.02.2018	law	19	http://law.lnu.edu.ua/news/vykladachi-kafedry-vzyaly-uchast-u-treninhu-schodo-pidhotovky-interaktyvnoho-navchalnoho-kursu-demokratiya-vid-teoriji-do-praktyky	
14.02.2018	law	19	http://law.lnu.edu.ua/news/vidbuvsya-ii-etap-vseukrajinskoho-konkursu-zahystu-naukovo-doslidnytskyh-robit-uchniv-oblasnoji-man	
12.02.2018	law	19	http://law.lnu.edu.ua/news/studenty-universytetu-peremohly-u-najbilshomu-konkursi-z-mizhnarodnoho-prava	
12.02.2018	law	20	http://law.lnu.edu.ua/news/na-fakulteti-vidbudetsya-navchalno-metodolohichnyj-seminar-dlya-vchyteliv-pravoznavstva-zahalnoosvitnih-shkil	
12.02.2018	law	20	http://law.lnu.edu.ua/news/rozpochynajetsya-pryjom-zayavok-dlya-prohodzhennya-vidboru-na-stazhuvannya-u-yurydychnyh-firmah	
06.02.2018	law	20	http://law.lnu.edu.ua/news/opublikovano-materialy-zvitnoji-konferentsiji	
02.02.2018	law	20	http://law.lnu.edu.ua/news/pidpysano-dohovir-pro-spivpratsyu-z-universytetom-mariji-kyuri-sklodovskoji-u-m-lyublin	
31.01.2018	law	20	http://law.lnu.edu.ua/news/na-fakulteti-vidbudetsya-zvitna-naukovo-praktychna-konferentsiya-problemy-derzhavotvorennya-i-zahystu-prav-lyudyny-v-ukrajini	
30.01.2018	law	21	http://law.lnu.edu.ua/news/vidbulas-urochysta-akademiya-z-nahody-vruchennya-dyplomiv-vypusknykam-yurydychnoho-fakultetu	
24.01.2018	law	21	http://law.lnu.edu.ua/news/stypendijnyj-rejtynh-2	
18.01.2018	law	21	http://law.lnu.edu.ua/news/zaproshujemo-shkolyariv-na-navchannya-u-shkoli-yunoho-pravnyka	
17.01.2018	law	21	http://law.lnu.edu.ua/news/materialy-konferentsiji-aktualni-problemy-vykladannya-istoryko-pravovyh-dystsyplin-v-systemi-vyschoji-yurydychnoji-osvity-ukrajiny-i-zarubizhnyh-krajin	
15.01.2018	law	21	http://law.lnu.edu.ua/news/prohrama-studentskoho-obminu-ost-west-netzwerk-z-eberhard-karls-universitat-tubingen	
http://pedcollege.lnu.edu.ua/news	40	04.06.2018	
04.06.2018	pedcollege	1	http://pedcollege.lnu.edu.ua/news/vitajemo-yurynets-ivannu	
25.05.2018	pedcollege	1	http://pedcollege.lnu.edu.ua/news/uchast-u-zahodah-z-nahody-157-ji-richnytsi-perepohovannya-kobzarya-v-ukrajini	
25.05.2018	pedcollege	1	http://pedcollege.lnu.edu.ua/news/15581	
21.05.2018	pedcollege	1	http://pedcollege.lnu.edu.ua/news/u-poshukah-velykyh	
17.05.2018	pedcollege	1	http://pedcollege.lnu.edu.ua/news/lektsiya-treninh-na-temu-sotsialna-aktyvnist-molodi	
17.05.2018	pedcollege	2	http://pedcollege.lnu.edu.ua/news/rozklady-zalikiv-ta-ispytiv-i-kurs-ii-sem-2017-18-n-r	
10.05.2018	pedcollege	2	http://pedcollege.lnu.edu.ua/news/protydiya-dezinformatsiji-cherez-pidvyschennya-mediahramotnosti-majbutnih-pedahohiv-i-vchyteliv	
10.05.2018	pedcollege	2	http://pedcollege.lnu.edu.ua/news/mizhnarodna-spivpratsya-z-staropolskoyu-vyschoyu-shkoloyu	
03.05.2018	pedcollege	2	http://pedcollege.lnu.edu.ua/news/studentska-konferentsiya	
03.05.2018	pedcollege	2	http://pedcollege.lnu.edu.ua/news/konkurs-krasy-molodosti-ta-talantu	
03.05.2018	pedcollege	3	http://pedcollege.lnu.edu.ua/news/vitajemo-sofiyu-kotous	
26.04.2018	pedcollege	3	http://pedcollege.lnu.edu.ua/news/15373	
26.04.2018	pedcollege	3	http://pedcollege.lnu.edu.ua/news/stazhuvannya-vykladacha-danylyuk-m-m-u-ryashivskomu-universyteti	
24.04.2018	pedcollege	3	http://pedcollege.lnu.edu.ua/news/vitajemo-bilozir-dianu	
17.04.2018	pedcollege	3	http://pedcollege.lnu.edu.ua/news/velykden-vsih-nas-na-hostyny-prosyt	
05.04.2018	pedcollege	4	http://pedcollege.lnu.edu.ua/news/pryvitannya-z-velykodnem	
04.04.2018	pedcollege	4	http://pedcollege.lnu.edu.ua/news/15287	
04.04.2018	pedcollege	4	http://pedcollege.lnu.edu.ua/news/vid-sertsya-do-sertsya-u-pedahohichnomu-koledzhi-svyato-zustrichi-z-vypusknykamy	
03.04.2018	pedcollege	4	http://pedcollege.lnu.edu.ua/news/zaproshujemo-vsih-ohochyh-vzyaty-uchast-u-majster-klasi	
02.04.2018	pedcollege	4	http://pedcollege.lnu.edu.ua/news/zaproshujemo-na-hajivky	
29.03.2018	pedcollege	5	http://pedcollege.lnu.edu.ua/news/zustrich-z-volonteramy-realibitatsijnoho-tsentru	
29.03.2018	pedcollege	5	http://pedcollege.lnu.edu.ua/news/vyzhyty-v-90-h	
27.03.2018	pedcollege	5	http://pedcollege.lnu.edu.ua/news/zustrich-studentiv-z-dyrektorom-koledzhu	
26.03.2018	pedcollege	5	http://pedcollege.lnu.edu.ua/news/teatr-v-bibliotetsi-abo-poetychni-bataliji-na-teatralnomu-grunti	
26.03.2018	pedcollege	5	http://pedcollege.lnu.edu.ua/news/oblasni-zmahannya-z-volejbolu	
17.03.2018	pedcollege	6	http://pedcollege.lnu.edu.ua/news/vidkryta-lektsiyana-temu-uroky-zahidnoukrajinskoji-narodnoji-respubliky-dlya-sohodennya-1918-2018	
15.03.2018	pedcollege	6	http://pedcollege.lnu.edu.ua/news/den-abiturijenta-ta-zustrich-vypusknykiv	
06.03.2018	pedcollege	6	http://pedcollege.lnu.edu.ua/news/stezhkamy-andreya-sheptytskoho	
06.03.2018	pedcollege	6	http://pedcollege.lnu.edu.ua/news/praktychnyj-seminar-dlya-vyhovateliv-metodystiv-m-lvova	
03.03.2018	pedcollege	6	http://pedcollege.lnu.edu.ua/news/shanovni-vykladachi-studenty-i-pratsivnyky-pedahohichnoho-koledzhu	
03.03.2018	pedcollege	7	http://pedcollege.lnu.edu.ua/news/tovaryska-zustrich-z-volejbolu	
27.02.2018	pedcollege	7	http://pedcollege.lnu.edu.ua/news/hrafik-vidpratsyuvan-za-period-z-09-02-2018-r-po-23-02-2018-r	
27.02.2018	pedcollege	7	http://pedcollege.lnu.edu.ua/news/do-uvahy-studentiv	
25.02.2018	pedcollege	7	http://pedcollege.lnu.edu.ua/news/vitannya-z-nahody-147-h-rokovyn-vid-chasu-zasnuvannya-nashoho-navchalnoho-zakladu	
14.02.2018	pedcollege	7	http://pedcollege.lnu.edu.ua/news/stritenka-svichka	
12.02.2018	pedcollege	8	http://pedcollege.lnu.edu.ua/news/rozklad-zanyat-u-ii-semestri-2017-2018-n-r	
08.02.2018	pedcollege	8	http://pedcollege.lnu.edu.ua/news/plan-zahodiv-na-ii-semestr-2017-18-n-r	
08.02.2018	pedcollege	8	http://pedcollege.lnu.edu.ua/news/den-abiturijenta-3	
05.01.2018	pedcollege	8	http://pedcollege.lnu.edu.ua/news/vid-schyroho-sertsya	
03.01.2018	pedcollege	8	http://pedcollege.lnu.edu.ua/news/http-pedcollege-lnu-edu-ua-wp-content-uploads-2018-01-podyaka-ohmadyt-kopyya-pdf	
http://lawcollege.lnu.edu.ua/news	28	05.06.2018	
05.06.2018	lawcollege	1	http://lawcollege.lnu.edu.ua/rozklad-roboty-ekzamenatsijnoji-komisiji-vypusknykiv-zaochnoho-viddilennya-pravnychoho-koledzhu-osvitno-kvalifikatsijnoho-rivnya-molodshyj-spetsialist-lvivskoho-natsionalnoho-universytetu-imeni-ivana/	
04.06.2018	lawcollege	1	http://lawcollege.lnu.edu.ua/do-uvahy-vykladachiv/	
01.06.2018	lawcollege	1	http://lawcollege.lnu.edu.ua/vitajemo-dyrektora-pravnychoho-koledzhu-tsikala-volodymyra-ihorovycha-z-urodynamy-3/	
31.05.2018	lawcollege	1	http://lawcollege.lnu.edu.ua/ctudenty-pravnychoho-koledzhu-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-doluchylysya-do-urochystoji-hody-do-dnya-herojiv/	
30.05.2018	lawcollege	1	http://lawcollege.lnu.edu.ua/v-pravnychomu-koledzhi-vidbuvsya-kruhlyj-stil-na-temu-problemy-z-yakymy-stykayutsya-lyudy-povazhnoho-viku-pid-chas-zvernennya-do-sudu-ta-shlyahy-jih-vyrishennya/	
29.05.2018	lawcollege	2	http://lawcollege.lnu.edu.ua/vitajemo-vykladacha-z-inozemnoji-movy-kupetsku-olenu-ihorivnu-z-urodynamy-2/	
29.05.2018	lawcollege	2	http://lawcollege.lnu.edu.ua/ctudenty-pranychoho-koledzhu-doluchylys-do-urochystoho-pokladannya-kvitiv-do-pamyatnyka-ivana-franka-scho-na-ploschi-pered-holovnym-korpusom-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka/	
25.05.2018	lawcollege	2	http://lawcollege.lnu.edu.ua/vu-ramkah-zahodiv-prysvyachenyh-100-richchyu-proholoshennya-zunr-u-pravnychomu-koledzhi-vidbulasya-zustrich-studentiv-i-kursu-z-vidomym-doslidnykom-istoriji-derzhavnosti-ta-prava-zunr-zasluzhenym-pr/	
21.05.2018	lawcollege	2	http://lawcollege.lnu.edu.ua/do-100-richchya-zunr/	
14.05.2018	lawcollege	2	http://lawcollege.lnu.edu.ua/v-pravnychomu-koledzhi-vidbuvsya-kruhlyj-stil-na-temu-aktualni-pytannya-kvalifikatsiji-zlochyniv-yaki-vyklykayut-koliziji-v-sudovij-praktytsi-z-uchastyu-suddi-kryminalnoji-spetsializatsiji-dniprovsk/	
10.05.2018	lawcollege	3	http://lawcollege.lnu.edu.ua/den-abuturijenta-3/	
07.05.2018	lawcollege	3	http://lawcollege.lnu.edu.ua/zahyst-praktyky-studentamy-ii-kursu/	
07.05.2018	lawcollege	3	http://lawcollege.lnu.edu.ua/hrafik-zahystu-kursovyh-robit-studentamy-i-ii-kursu/	
20.04.2018	lawcollege	3	http://lawcollege.lnu.edu.ua/vitajemo-vykladacha-pravnychoho-koledzhu-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-ravlinko-zoryanu-petrivnu-z-urodynamy-2/	
17.04.2018	lawcollege	3	http://lawcollege.lnu.edu.ua/vitajemo-vykladacha-pravnychoho-koledzhu-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-kosanyaka-volodymyra-yaroslavovycha-z-urodynamy-2/	
11.04.2018	lawcollege	4	http://lawcollege.lnu.edu.ua/vitajemo-vykladacha-pravnychoho-koledzhu-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-bryjovsku-irynu-bohdanivnu-z-urodynamy/	
07.04.2018	lawcollege	4	http://lawcollege.lnu.edu.ua/shanovni-vykladachi-studenty-ta-pratsivnyky-koledzhu-pryjmit-serdechni-vitannya-z-nahody-velykoho-svyata-velykodnya-2/	
06.04.2018	lawcollege	4	http://lawcollege.lnu.edu.ua/vitajemo-zastupnyka-dyrektora-z-administratyvno-hospodarskoji-roboty-ohrendu-nazara-ihorovycha-z-urodynamy-2/	
22.03.2018	lawcollege	4	http://lawcollege.lnu.edu.ua/den-abuturijenta-2/	
22.03.2018	lawcollege	4	http://lawcollege.lnu.edu.ua/u-pravnychomu-koledzhi-vidbulas-zustrich-studentiv-i-vykladachiv-iz-zastupnykom-vijskovoho-prokurora-lvivskoho-harnizonu-zahidnoho-rehionu-na-temu-osoblyvosti-orhanizatsiji-diyalnosti-ta-funktsiji-vi/	
21.03.2018	lawcollege	5	http://lawcollege.lnu.edu.ua/vitajemo-zaviduvacha-viddilennya-dennoho-ta-zaochnoho-navchannya-yaremkiv-halynu-danylivnu-z-urodynamy/	
18.03.2018	lawcollege	5	http://lawcollege.lnu.edu.ua/studenty-pravnychoho-koledzhu-doluchylys-do-hromadskoho-viche-ni-vyboram-v-krymu/	
16.03.2018	lawcollege	5	http://lawcollege.lnu.edu.ua/studenty-pravnychoho-koledzhu-vidvidaly-treninh-prysvyachenyj-formuvannyu-navychok-uspishnoji-komunikatsiji-ta-spilkuvannyu/	
15.03.2018	lawcollege	5	http://lawcollege.lnu.edu.ua/ctudenty-pravnnychoho-koledzhu-doluchylys-do-akademiji-z-nahody-204-ji-richnytsi-vid-dnya-narodzhennya-tarasa-shevchenka/	
13.03.2018	lawcollege	5	http://lawcollege.lnu.edu.ua/ctudenty-pravnychoho-koledzhu-doluchylys-do-spilnoho-vykonannya-derzhavnoho-himnu-ukrajiny/	
30.01.2018	lawcollege	6	http://lawcollege.lnu.edu.ua/do-uvahy-studentiv-2-kursu/	
24.01.2018	lawcollege	6	http://lawcollege.lnu.edu.ua/do-uvahy-studentiv-platnoji-formy-navchannya-3/	
15.01.2018	lawcollege	6	http://lawcollege.lnu.edu.ua/do-uvahy-studentiv-platnoji-formy-navchannya-2/	
http://natcollege.lnu.edu.ua/news	20	11.06.2018	
11.06.2018	natcollege	1	http://natcollege.lnu.edu.ua/rozklad-zasidan-ekzamenatsijnyh-komisij-po-skladannyu-kompleksnoho-ispytu-zi-spetsialnosti-u-pryrodnychomu-koledzhi/	
30.05.2018	natcollege	1	http://natcollege.lnu.edu.ua/rozklad-ohlyadovyh-lektsij-do-kompleksnoho-ispytu-zi-spetsialnosti-dlya-studentiv-iii-kursu-pryrodnychoho-koledzhu-u-2017-2018-n-r/	
24.05.2018	natcollege	1	http://natcollege.lnu.edu.ua/rozklad-ispytiv-dlya-studentiv-pryrodnychoho-koledzhu-na-ii-j-semestr-2017-18-n-r/	
23.05.2018	natcollege	1	http://natcollege.lnu.edu.ua/studentska-naukovo-praktychna-konferentsiya-pershyj-krok-u-nauku/	
08.05.2018	natcollege	1	http://natcollege.lnu.edu.ua/rozklad-zalikiv-dlya-studentiv-pryrodnychoho-koledzhu-na-ii-j-semestr-2017-18-n-r/	
06.04.2018	natcollege	2	http://natcollege.lnu.edu.ua/velykodnje-vitannya/	
30.03.2018	natcollege	2	http://natcollege.lnu.edu.ua/hi-studentska-naukovo-poshukova-konferentsiya-svit-navkolo-nas/	
30.03.2018	natcollege	2	http://natcollege.lnu.edu.ua/zustrich-studentiv-universytetu-iz-tarasom-topoleyu-v-ramkah-populyaryzatsiji-proektu-u-report/	
23.03.2018	natcollege	2	http://natcollege.lnu.edu.ua/doluchennya-do-prekrasnoho/	
21.03.2018	natcollege	2	http://natcollege.lnu.edu.ua/den-vidkrytyh-dverej-4/	
16.03.2018	natcollege	3	http://natcollege.lnu.edu.ua/rozklad-zanyat-na-ii-j-semestr-2017-2018-n-r/	
15.03.2018	natcollege	3	http://natcollege.lnu.edu.ua/uvaha-dodatkovyj-rozklad-zanyat-dlya-studentiv-pryrodnychoho-koledzhu-na-ii-j-semestr-2017-2018-n-r/	
14.03.2018	natcollege	3	http://natcollege.lnu.edu.ua/frankostore-kramnychka-brendovyh-rechej-lnu-im-i-franka/	
08.03.2018	natcollege	3	http://natcollege.lnu.edu.ua/zustrich-antarktyda-scho-ne-rozkazhe-vikipediya/	
03.03.2018	natcollege	3	http://natcollege.lnu.edu.ua/uvaha-pryzupynennya-navchalnoho-protsesu/	
18.02.2018	natcollege	4	http://natcollege.lnu.edu.ua/prozovo-poetychnyj-pojedynok-za-uchasti-vykladacha-pryrodnychoho-koledzhu-hymochky-h-m/	
16.02.2018	natcollege	4	http://natcollege.lnu.edu.ua/zustrich-iz-uchnyamy-11-klasu-soposhynskoji-zosh-i-iii-st-zhovkivskoho-rajonu/	
29.01.2018	natcollege	4	http://natcollege.lnu.edu.ua/hrafik-perezdachi-ispytiv-za-formoyu-2-zymovoji-ekzamenatsijnoji-sesiji-2017-2018-n-r/	
28.01.2018	natcollege	4	http://natcollege.lnu.edu.ua/13239/	
26.01.2018	natcollege	4	http://natcollege.lnu.edu.ua/proforijentatsijna-zustrich-iz-uchnyamy-11-h-klasiv-zahalnoosvitnih-shkil-1-ta-2-m-zhovkva/	
